Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
3444370.0,980303040000.0,Slow,80716.918732587,50154.3543091455,0.2010399884,78.2045516968,30075154.0,18687834.0,7.033,2458000.5,0.8138767249034949,117.11122404455358,220.9403707579688,1.201135122821705,2457996.3603927726,5.556806412851557,1.342351123786957,1995,1,22,,Medium,False
3448992.0,790761600000.0,Slow,62188.6012700346,38641.5783835946,0.4310155871,167.6650543213,64479012.0,36672412.8,5.2212,2458000.5,1.240789317594743,161.933518574421,104.79049732998854,1.5408179712388126,2457985.1776172817,46.684959447047135,0.7907401658050173,1995,1,22,Low,Medium,False
3611400.0,790761600000.0,Slow,56201.3197654217,27107.8949147945,0.3598014121,139.9627532959,53825524.0,33445630.0,6.384,2458000.5,0.9835326229357737,20.49127086505544,128.46312989278,1.234290608458944,2458034.932285612,66.77697673554128,1.0248786163061538,1999,1,22,,,False
2162854.0,792230400000.0,Very Slow,38987.734642195,24225.4621169794,0.4306559914,174.16947021482002,64425220.0,40031976.0,4.862,2458000.5,1.1568330364334434,122.4368331936925,221.74371789165212,1.520512989852338,2457976.984646116,15.231874547101484,0.6583746836763928,1995,5,8,Low,,False
3446396.0,792230400000.0,Fast,142579.1804929074,88593.1580123846,0.3009631412,117.0746612549,45023444.0,27976272.0,4.0245999999999995,2457920.5,1.636655183211902,163.2099234123562,199.3714586963143,3.690061555484416,2457799.7972909342,37.5172573806191,0.3530253455272793,1995,8,8,Medium,,False
3764806.0,792230400000.0,Fast,77895.24770290752,56395.1314325452,0.4959739922,176.22078247067998,74196656.0,46103664.0,6.89,2458000.5,0.9171006702067704,152.7808007524654,41.64832248357081,1.20750121069361,2457939.652369767,96.60735473164922,1.285826904326849,1995,2,8,Low,,False
3314405.0,1183793760000.0,Very Slow,11120.414142844602,23224.6551981026,0.2388244997,80.41470336914,35727636.0,22200124.0,3.7879999999999994,2458000.5,1.958154259500409,175.81323065485674,34.30691815167333,2.697454147145476,2458001.363120087,229.36446555558393,0.3596944372301356,1995,2,15,Medium,Low,False
3426410.0,792835200000.0,Medium,66327.41461162118,44781.0422842595,0.4780869949,185.9758453369,65784115.2,44440964.0,6.469,2458000.5,0.907864592986423,173.90586256554676,7.392326563703364,1.2846334652199984,2457968.7570858626,36.16756328615696,1.139390136937988,1995,7,15,,Low,False
3666785.0,914449680000.0,Very Slow,30694.755039371,47158.5399685459,0.4612592433,176.2500427246,69003400.0,42876724.0,5.372,2458000.5,1.0546614498686648,28.852021609211903,271.6146744029957,1.46950283919985,2457770.912607256,234.429296667966,0.7822865028032653,1995,2,15,Low,Low,False
3702321.0,792835200000.0,Slow,28510.2865608238,17715.1833355297,0.14419754506,41.7284469604,21025105.4,9971469.0,6.519,2458000.5,0.9137303163513598,177.8573023304907,90.64125634459155,1.052083571072684,2458034.4939833065,203.9869515937405,1.0190425176533218,1995,6,15,Low,,False
3719196.0,792835200000.0,Very Slow,16759.7229360863,10413.840065481,0.26957649594,101.00567245484,38220508.0,23749122.0,6.36,2458000.5,1.042360368748808,229.0663217594457,150.65783404433992,1.100138257765971,2458042.506078219,314.5094251287649,1.082952201198919,1995,2,15,Low,Medium,False
3447920.0,1063905840000.0,Very Slow,7791.742255723802,4841.485625508001,0.4228501583,164.4887084961,63257484.0,39306380.0,3.753,2458000.5,1.978471308901617,142.2597510835389,38.66044217724877,2.784639709832457,2457957.8350370787,15.110568760157065,0.35416809779097524,1995,2,15,Medium,,False
3005973.0,793440000000.0,Fast,102308.2353404514,63570.3587869599,0.08500516838,18.8825950623,7261686.5,7113702.5,6.152,2453548.5,0.9067337425159876,217.24147318803796,322.3904957839119,1.694158468581579,2453597.57543235,303.9792986106828,1.141522319959188,2005,2,22,Low,,True
3660308.0,1300640400000.0,Slow,37985.471179349,23602.6945780794,0.019738226400000003,7.678170204200001,2952796.75,1834782.875,4.732,2458000.5,1.35791927755497,341.218636234598,237.1733163416558,1.899484654684997,2457876.253254462,267.7679034405095,0.6228638749080249,2009,2,22,Low,,False
3348144.0,1164525120000.0,Slow,63233.6675491447,39290.9419279672,0.4340489593,168.8450469971,64932800.0,40347372.0,6.1154,2458000.5,0.9403258403908948,195.3700872141465,68.3131711266847,1.313993468786142,2458097.467355856,255.1877435084699,1.080902491016951,1995,7,22,Low,Low,False
3646046.0,1124783280000.0,Slow,48289.24134878694,43000.2988130454,0.10204812629999999,39.696723938,19819363.3,9485966.0,5.149,2458000.5,1.183993437388868,278.2083730140907,55.21650962102305,1.479310861655108,2457816.1554508256,141.0296511750646,0.6562312035916107,1995,2,22,Low,,True
3780693.0,1148145120000.0,Very Slow,25790.9330143395,16025.4827943822,0.2115968709,82.3111877441,31654442.0,22024395.0,5.874,2458000.5,0.9764454661434181,127.65183608957814,185.9142440144005,1.363199477193899,2457901.6235421547,92.63701924370052,0.9958661348513729,1995,2,22,Low,High,False
2162173.0,1305686880000.0,Slow,50568.77777542936,30368.8313859151,0.3507449112,136.4397735596,52470692.0,32603776.0,5.308,2458000.5,1.189560559495507,251.5911063365942,211.4467739786354,1.415915204816935,2457797.7514800234,154.0217068187274,0.7596687109559334,2011,7,8,Low,Low,True
3092312.0,794649600000.0,Slow,28324.280929756478,25657.9096949124,0.05177036579999997,20.138671875,7744736.5,4812356.5,5.089,2458000.5,1.1972545113791369,280.83465812733186,292.6184516502227,1.763802985567337,2457751.688642938,178.6926558391438,0.7559305794335383,1995,3,8,,,False
3273782.0,794649600000.0,Slow,42950.3131091804,26687.6542760905,0.09754411569999996,37.9446640015,14575097.575,10708576.999999998,7.48,2455882.5,0.890436021769571,352.9223651783215,170.22856236585739,1.057832606719342,2455988.2188708745,203.652258647551,1.478900976327223,1995,3,8,Low,Low,False
3600106.0,794649600000.0,Very Slow,35546.9153827062,22087.4708387709,0.1466999837,39.12385597229999,22744799.4,13636615.0,5.349,2458000.5,1.0991069119482728,336.8735046974825,251.2709615778013,1.446664836478604,2457796.5160968,170.46178065377205,0.8181707623809923,1995,7,8,Low,Medium,False
3684008.0,794649600000.0,Slow,57379.3457833544,35653.2940507738,0.1729029027,67.259223938,25865906.0,16072328.0,4.3976,2458000.5,1.442414905197316,151.7319137192872,97.07781956847644,2.073325674596017,2458102.6799674365,317.5623087461238,0.5689430172598158,1995,7,8,Medium,Medium,False
3751815.0,794649600000.0,Slow,48983.478032742256,32248.5870355974,0.31853795634,129.6083068848,46858782.4,30971322.0,6.708,2458000.5,0.8653553647152513,64.12627502627184,292.8831880645742,1.31006717240856,2458038.891227966,140.1980046848551,1.0843605341706621,1995,3,8,Low,,False
2483656.0,794649600000.0,Slow,42950.2029249665,26687.5858119049,0.09754375539999999,37.944519043,15104976.200000003,9067258.0,7.48,2456125.5,0.7629535011587539,352.9209234711133,212.95615454426417,1.057793117938341,2456859.4299508645,203.0327732060237,1.478961839630405,1995,5,8,Low,Low,False
3182169.0,795254400000.0,Very Slow,13816.860351477902,8585.2597000614,0.09354151094000002,33.64254760739999,12937927.000000004,8039255.0,5.694,2458000.5,1.085053919527081,143.9720934468935,2.1246471444812585,1.27551137274164,2458024.3515567584,343.2780837648182,0.8720213012330731,1995,3,15,Low,Low,False
2267221.0,795859200000.0,Slow,52742.1858542341,32771.9432048156,0.44829274088,191.9521636963,64104507.2,45869068.0,5.679,2458000.5,1.039069958449247,211.1661458545495,111.2704877710451,1.72451341565291,2458022.991311085,339.0708464948791,0.9305439520983694,1999,3,22,Low,,True
2382875.0,1071058320000.0,Slow,34223.834734155535,16810.0246856022,0.4991803786,194.1811676025,71410228.80000001,46401716.0,5.0622,2458000.5,1.298712853884236,42.77459458496941,283.6789058830172,1.5939500734157561,2458106.2939315476,282.4479213473536,0.7798832069075511,2003,3,22,Low,,False
2396793.0,795859200000.0,Slow,53739.667757799,32172.9327128167,0.4209661834999999,163.7558441162,62975644.0,39885358.4,5.6474,2458000.5,1.067729565398203,228.3483095782694,179.9055930928364,1.5675803398393648,2458175.9619568437,295.415077425923,0.9104730824573557,2002,3,22,Low,Low,False
2419472.0,795859200000.0,Slow,59537.6973600401,36994.4097846316,0.3724623296,144.8878479004,55719572.0,34622536.0,5.118,2458000.5,1.0885403005759708,153.72374758614654,265.5746929805659,1.470259484592771,2458085.430325603,196.5243824380092,0.7268940077209951,2004,3,22,Low,Low,True
3647009.0,795859200000.0,Very Slow,26420.9069973864,16416.9241284594,0.07106488900000005,27.644241332999997,12496177.200000003,6605894.0,5.8994,2458000.5,1.0183344973258635,330.7831998198386,290.4836428426266,1.404419605527393,2457820.163435952,133.38604961353732,1.0609694817706665,2004,3,13,Low,,False
3713321.0,1010561760000.0,Very Slow,37627.01103274122,25340.6523991469,0.38277464124,153.0773468018,58869008.0,36579508.0,4.698,2458000.5,1.408325755715618,158.2260557876106,28.41222819732559,1.725882064065323,2457721.451415724,163.24048877141018,0.6334564057202726,1995,3,22,Low,Medium,False
3747315.0,795859200000.0,Fast,82168.6631087621,51056.411807775,0.4729642584,183.9830932617,70754448.0,39900990.800000004,6.1392,2458000.5,0.8416315805242635,171.1772580572293,218.2204921071237,1.309642478956948,2457932.078607813,87.3399513801906,1.276500646781531,1995,4,22,Low,High,False
3771614.0,1047764160000.0,Fast,73347.2003754896,45575.0979222036,0.2243809656,77.36672973633999,33566916.0,20857514.0,5.6574,2458000.5,1.235912132943166,356.5439054824789,257.2392175156279,1.497490256997055,2457978.0258881343,90.33855226043312,0.7173360884675185,1995,3,22,Low,,False
2312942.0,797324400000.0,Fast,73128.4772667657,51360.0067747285,0.086732912,33.7391014099,16341224.399999999,8062327.5,4.6488,2458000.5,1.5242863045648327,119.57371776129173,299.7393341963947,4.020893402579265,2458582.7329616738,191.4543290913346,0.6088821905016731,1995,4,8,High,,False
3170221.0,797324400000.0,Slow,27059.2638778848,16813.5742690112,0.25965549932,91.8238754272,35312740.0,23040927.0,5.0764000000000005,2458000.5,0.988667858326567,264.4056022167966,87.81644303895897,1.2620973920254068,2457942.407117798,58.2440243419709,0.9204792680261175,1995,6,8,Low,,False
3601408.0,951291360000.0,Fast,77525.044157425,46495.20563990908,0.4674758318,163.36565246582,69933392.0,43454592.0,3.457,2458000.5,2.056621196988727,190.8023227140372,16.174550029001637,3.251179613646277,2458121.0657184324,217.6120228280012,0.2919200641402612,1995,8,17,High,Low,False
3772759.0,797324400000.0,Slow,48932.0385761632,29054.44904933742,0.3228583667,125.5919036865,48298924.0,30011560.0,5.916,2458000.5,1.033210407631443,10.444110328774684,242.65913065981061,1.4685388328846902,2458145.0120523744,224.3796113696917,1.046285574058793,1995,4,8,Low,Medium,False
3409964.0,797929200000.0,Very Slow,70081.60738300471,46018.47775038318,0.3826167269,148.8379058838,57720304.0,35566448.0,5.7648,2458000.5,1.052079402640927,46.56867940016633,242.293197578416,1.363711769686226,2457960.2345194016,214.69359742491758,0.9133375152985072,1995,5,15,Low,,True
3562320.0,797929200000.0,Slow,50728.3313784829,27249.899048307823,0.2689702852,104.6294403076,40237380.0,25002350.0,6.680000000000001,2457541.9,0.8633230890356343,18.63948790340436,344.8005314441176,1.0347880389452282,2458132.9450594718,197.2654367936369,1.239876550961852,2003,9,15,Low,High,False
3747992.0,797929200000.0,Slow,40318.2037961903,26042.2201225983,0.2328691339,90.5860900879,34836728.0,21646538.0,6.7882,2458000.5,0.8693364318543375,150.0050896869119,204.9786870571115,1.023604202652469,2457906.7139113224,114.0409109070574,1.21596830100312,1995,9,15,Low,,False
3373683.0,798534000000.0,Very Slow,41742.6114489566,25366.10245618104,0.036241748599999984,14.098039627100007,5421688.5,3368881.0,5.768,2458000.5,1.061197120692007,215.4436355173162,132.122691178183,1.198138092922917,2457865.405627995,301.4816144786948,0.944533593828029,1995,5,22,Low,Low,True
3719206.0,798534000000.0,Fast,93793.9698381571,58279.9253141594,0.4006429748,155.850112915,59935336.0,37242092.0,4.663,2458000.5,1.610381506960781,114.7292730820402,354.1692340425912,2.298905385769806,2457734.9226792026,144.331764664412,0.543464194273647,1995,4,22,Medium,,False
3394543.0,798534000000.0,Slow,69367.0052395429,46685.75501775756,0.4392369614,163.03703918456,65708916.0,40829628.0,5.148,2458000.5,1.182148764701506,158.11667434949698,110.1549531441406,1.800723602388418,2457877.054377604,164.4894216808606,0.7668243140272065,1995,6,22,Low,Low,True
2489486.0,998705520000.0,Very Slow,33497.5158868348,21696.49900187274,0.036241748599999984,14.098039627100007,12769992.7,3368881.0,5.986,2458000.5,1.061191066459368,215.4428312993687,61.18913869575114,1.198101000360374,2457865.4169557453,121.790814642756,0.9015995702115028,2001,4,22,Low,,True
2356991.0,799916400000.0,Medium,51633.110464672,32082.8068884513,0.2269234082,88.2732086182,33947260.0,21093848.0,3.6350000000000002,2458000.5,2.10401812174821,299.0216815675574,332.9520294576553,3.224375681642823,2457678.0535241137,104.1327876318541,0.322945962878416,1995,8,8,High,Low,True
3648769.0,905464080000.0,Very Slow,39036.7263062466,24255.9036317897,0.3079150576,118.20636901856,46063436.0,28622494.0,6.379,2457960.5,0.9352170073812008,204.1993482802674,23.65247194162791,1.166566083451105,2458103.637073676,247.60414775645,0.9584657271468057,1995,7,8,Low,Low,False
3773650.0,799916400000.0,Slow,45236.81143069872,22511.36683756442,0.24221839256,91.66064987182,29137866.0,18105430.0,6.696,2458000.5,0.8740622180160318,100.3027572519904,257.1689856660798,1.209601643196272,2457968.782320913,38.25533000253321,1.206120091502847,1995,8,8,,Medium,False
2088959.0,800521200000.0,Very Fast,132850.0340120192,82547.8447448572,0.27924331908,102.02311935426,46238112.0,28731030.0,4.1512,2458000.5,1.723590507735431,38.987270380193536,114.9699500537067,2.695657711737653,2458079.9432658567,325.3972971861633,0.4355649587241131,1995,6,15,Medium,Low,False
3277704.0,800521200000.0,Medium,56869.5062562905,35336.4995957489,0.1834604628,71.63143310548,27445294.0,17053716.0,5.8314,2458000.5,1.0277005497170308,117.08468126361294,246.8332902517551,1.335932255561975,2458117.7636105367,267.2300401028926,0.7911231751482434,1995,4,15,Low,Low,False
3459306.0,800521200000.0,Slow,65153.460887001784,45385.478258723,0.2034854101,79.1558227539,30440984.0,18915152.0,4.462,2457960.5,1.2086656160459834,191.2587796617734,147.9375112842552,1.850759132265511,2458112.460028539,281.3684518532314,0.7023180430814464,2001,7,15,Low,Low,False
3562321.0,800521200000.0,Medium,71477.4622295909,44413.3153503811,0.1496882423,58.2287254333,22393042.0,13914392.0,6.3835999999999995,2458000.5,0.8963389405575244,38.78160579508241,245.4962971746828,1.368299666488557,2457976.506133836,27.867365227734865,1.161437053840925,1995,5,15,Low,Low,False
3701883.0,800521200000.0,Fast,81443.5177143342,55292.265082575,0.3425756907,133.2619476318,58064471.2,31844400.0,4.197,2457920.5,1.653696612656535,74.49124208498932,250.7422433155759,2.535524147250137,2457669.892935062,153.2259944718528,0.4634686028277596,1995,7,15,Medium,,True
3728898.0,800521200000.0,Slow,41560.5094361921,25493.0596271651,0.2338387796,90.9632873535,36200124.4,21736672.0,4.9088,2458000.5,1.2449021739396815,16.980404763228393,125.97950099211408,1.568191556866809,2457807.135336048,165.1195034118488,0.8539280137171922,2002,5,13,Low,Low,False
3484042.0,1335234960000.0,Slow,50745.14022617292,34625.4512842791,0.1096739132,33.3566822052,16406984.0,10194827.0,4.044,2457754.9,1.661650553101948,72.21757892144072,137.91813173148373,2.477271393032841,2457629.305441272,211.4390349361216,0.4601448113339436,1995,5,22,Medium,,False
3330689.0,801126000000.0,Slow,52866.635117418,32849.2711372645,0.3870564736,150.5649719238,57902824.0,35979148.0,5.609999999999999,2458000.5,1.233608012173821,150.90088040379777,323.5602403844879,1.46760239654394,2457831.3481179783,121.6788610599896,0.9870663197530002,1995,5,15,Low,Low,False
3605319.0,801126000000.0,Slow,70330.2149148512,48702.31935014382,0.346919794,124.28984069824,51898464.0,32248210.0,3.6674,2458000.5,2.269587545102286,95.203000551295,158.5215330934825,3.611555024353899,2458091.493806712,189.5306371002728,0.2882595236650571,1995,5,22,High,,False
3694462.0,801126000000.0,Very Slow,17366.0350781873,10790.578851777002,0.4017865719,156.2949676514,63433832.0,37348396.0,4.769,2458000.5,1.3795700771342876,214.1302323153935,119.6465718765472,1.844104467051184,2458076.200143044,313.2636057069759,0.617388454151796,1995,5,22,Low,,False
3127399.0,802594800000.0,Slow,41429.694708589,25742.801137123,0.0258608669,28.108769607559992,10510767.299999997,2403917.75,5.054,2458000.5,1.253655419096375,187.4439183130662,38.56656343615316,1.507677718980407,2458024.2291446673,285.6728098139616,0.7021611561402084,1995,6,16,Low,,False
3397922.0,802594800000.0,Slow,59736.26454885,41008.4926341203,0.355113415,138.1391143799,53124212.0,33009854.0,5.208,2457800.5,1.187057031586828,91.3017276853694,58.29306828415329,1.465781824063413,2457988.566074452,349.2002761211894,0.7620732132388514,1995,6,16,Low,,True
3672731.0,802594800000.0,Very Slow,34176.34665495526,17730.478195275,0.1628003234,81.4717567444,24354582.0,15133236.0,5.537,2458000.5,1.126601949757105,242.5828956419752,318.5163366159038,1.3528629503711236,2458071.8892944315,301.1588142652097,0.891653139638951,2006,8,8,Low,,False
3463371.0,1077780240000.0,Slow,70802.2042868531,43993.7363247949,0.37317001844,142.578414917,54831432.0,34070672.0,6.447,2458000.5,0.912717016736762,87.57392832159935,80.19691070550907,1.185759888202933,2458072.7060020766,278.3844048313936,1.161835166861172,1995,6,17,Low,Low,False
2484402.0,802594800000.0,Slow,66102.49641553572,41008.433556125,0.3551124243,138.1387329102,53124064.0,33009764.0,5.208,2458000.5,1.18707590311588,61.86747427740198,58.30311252249621,1.5944752187122,2457814.66831711,141.6139706740252,0.7620550407324583,2003,6,8,Low,Low,True
3776112.0,802594800000.0,Medium,62932.8813383124,42222.12744612514,0.3236887064,155.715574646,48423144.0,37209941.6,5.612,2458000.5,1.062613440594973,280.3174924693282,202.1321893156033,1.493480811184605,2458107.336699765,194.9409036905404,0.8997899055429133,1995,6,15,Low,Medium,False
2154244.0,803199600000.0,Medium,58051.773848434,36071.1147004339,0.3009671033,117.0762023926,43702374.4,31900233.6,3.367,2458000.5,2.306718529428724,213.2863017826745,98.0395632854609,3.5717273128957086,2457601.275168723,112.3129187151667,0.2813274874607551,1995,6,15,High,Low,False
3363380.0,803199600000.0,Slow,48510.8460294847,23396.42297362944,0.06561991109999998,25.5261440277,9816599.0,6099751.5,5.3072,2458000.5,1.150231297936064,268.0963340337385,119.45101210014523,1.50654114630496,2458052.23419338,318.6663283583578,0.7989623291870707,1995,6,16,Low,,False
3673983.0,803199600000.0,Slow,39204.87640353394,27929.96146102546,0.09427490259999999,43.51215724945999,12663177.500000007,8763400.0,4.633,2458000.5,1.438387666344343,160.54277903489532,18.928363101657084,1.771836033873,2457980.6817387636,309.8889442894267,0.5713341033216619,1995,6,15,Medium,,False
3673919.0,803199600000.0,Slow,60977.876287972,37889.2809634901,0.30841203,119.9722747803,42803496.4,28668688.0,3.5,2458000.5,2.161978055705668,237.8567752670393,78.24190434677628,3.299497229199053,2458047.729065517,193.693728502006,0.31004672739102623,2011,5,15,High,Medium,False
2308242.0,803804400000.0,Slow,47212.3512417499,29335.9190257418,0.046096605999999984,17.931579589799995,17085436.2,8467928.900000002,7.557,2458000.5,0.7531844336406677,272.6928189515696,156.6239373490321,1.339033370798223,2458103.876113845,204.1265053446825,1.0818322448444708,1995,6,22,Low,Low,True
2366746.0,803804400000.0,Slow,39836.0840499454,24752.5934475897,0.4891910301,190.2953033447,73181936.0,45473148.0,5.556,2458000.5,1.087142228849047,246.750955268562,256.0421444347076,1.588849708557113,2458057.798667411,310.1782421031937,0.8695098882423862,1995,4,22,Low,,True
3545558.0,803804400000.0,Slow,42198.94887135408,28077.9628930093,0.12179003049999998,47.3763198853,22725142.8,11321091.0,6.997,2458000.5,0.830728067890893,166.1544806171286,319.7961989090851,1.153422125316629,2458016.8025449114,253.1015909764641,1.301714514844629,1995,6,22,Low,,False
3608823.0,1238776560000.0,Slow,45095.5250793342,28020.6055694341,0.373472573,145.2808227539,54413329.6,34716444.0,5.9766,2457920.5,0.9297454068141836,323.4926064565487,264.2658160994401,1.264569187638758,2458072.03320699,281.3559795432977,0.9749762906179325,1995,6,22,Low,,False
3775092.0,803804400000.0,Slow,46207.179438313,28711.3443571006,0.3169188022,106.1931350708,47410376.0,29459442.0,4.491,2458000.5,1.498548586522003,131.87253089547696,259.3072848150319,1.940385107944523,2457965.063673359,19.039104937340824,0.5372764826928963,1995,5,22,Medium,Medium,False
2090416.0,805186800000.0,Fast,56541.17706941236,54498.6138735161,0.4537824533,176.5213623047,61117484.8,42181712.0,4.7144,2458000.5,1.694978563392385,326.9024685776038,233.0557394203598,2.0223015506889803,2457919.6516182907,36.11013318463239,0.4466401481550315,1995,7,8,Medium,Low,True
2216523.0,805186800000.0,Very Slow,32231.4086108898,20027.3438671387,0.1383051498,53.8007011414,31873499.2,12856266.0,6.5652,2456346.5,0.9138520280653584,205.2425729545676,211.1301076969899,1.290445730681697,2457724.045048,330.2984546084541,1.128210802996412,1995,7,8,Low,Low,True
2309728.0,1037206800000.0,Slow,56140.6957679617,33354.61166594164,0.3871723975,154.17035217283998,57920168.0,35989924.0,5.9036,2458000.5,1.6017235577561661,90.671469731107,235.8207925627996,1.9644186913733108,2457630.10940908,138.6044236764724,0.3742115136678531,2000,7,8,Medium,,False
2458418.0,805186800000.0,Fast,113787.8471836879,70703.3431569976,0.39128228082,115.36356964112,57750919.2,38382964.0,3.594,2458000.5,1.854462055451618,124.7942812859417,237.7160546006993,2.851226417438468,2458117.0845063804,264.9401353771952,0.4217839529988732,1995,7,8,Medium,Low,True
3007951.0,805186800000.0,Fast,68002.70477742574,71986.5865257187,0.27197099142,92.6276397705,36038685.4,19400029.2,5.4728,2458000.5,1.1183027444922389,276.4541321668485,119.2091843349365,1.906274497658426,2457979.536854731,177.56118861872235,0.897389304036599,1995,7,8,Low,,False
2495829.0,1091844720000.0,Fast,115853.0611975708,71986.5868313461,0.34579305118000003,124.10073394776,35621840.0,22134386.0,5.289,2458000.5,1.064507658028576,276.4541314999233,160.1054355754493,1.906274507076694,2457979.536854091,18.812102912857796,0.7241869413776519,1995,7,10,Low,,False
3414393.0,805791600000.0,Medium,66663.0917440337,41421.8527561747,0.32111022,124.9118728638,48037404.0,29849060.0,4.574,2458000.5,1.376451096446346,106.1303161194635,244.0632687260298,1.717393411832764,2457658.844275228,324.3908879648891,0.8204739093422686,1995,7,16,Low,Low,False
3440397.0,805791600000.0,Fast,72458.74401232773,69631.4676556156,0.4797684445,186.6299285889,62876233.599999994,44597264.0,3.918,2458000.5,1.73386919363144,317.3928578023471,228.7276848309123,2.786869978925145,2458218.5062927664,265.8872187409405,0.4316975444364929,1995,7,15,,Low,True
2470594.0,805791600000.0,Medium,66663.0700108924,41421.8392520459,0.3211118286,106.56723327636,48037648.0,29849210.0,5.5118,2458000.5,1.376501611527481,106.1248590326738,244.0608253914646,1.717388348578214,2457945.432533965,208.5269511313089,0.7592432235682921,1995,7,15,Low,Low,False
3414402.0,805791600000.0,Fast,94852.3216501195,45799.9621544912,0.3719103572,144.6731262207,54175707.2,34571228.0,4.0266,2458000.5,1.7444522989109337,296.3182956877208,56.56054080211473,2.7338718053487003,2457905.764065539,158.0760770160067,0.3776567276733059,1995,7,15,Medium,Low,False
2212359.0,1005756480000.0,Slow,73050.4772834677,45390.7257320525,0.40689832020000005,157.23043518068002,60871124.0,37823564.0,3.427,2458000.5,2.016449150650885,168.5299865401225,167.1005289202966,3.442908313577593,2458304.369211986,255.4052559846539,0.3442097451456186,2001,7,10,Medium,,False
2348314.0,850635360000.0,Slow,55231.9907943614,34319.0111688631,0.4432989827,172.4433135986,63871616.8,41207216.0,5.169,2458000.5,1.189569735081815,292.4757569846702,175.40230874034427,1.6521224283815426,2458067.793321121,308.879960955237,0.759659921569096,1995,5,22,Low,Low,True
3560054.0,806396400000.0,Very Slow,35390.6980282703,21990.4034498439,0.3266999354,127.0862808228,46284991.2,30368658.0,6.424,2457315.5,0.9167108484436401,359.7151698871408,330.5650246556428,1.131459673306895,2458061.7965087467,325.6108650727421,1.107221384132076,1998,7,12,Low,Medium,False
